	#node1	node2	node1_string_id	node2_string_id	combined_score
328	CCT8	CCT2	9606.ENSP00000286788	9606.ENSP00000299300	0.999
329	NDUFV2	NDUFA11	9606.ENSP00000327268	9606.ENSP00000389160	0.997
330	NDUFA11	NDUFA5	9606.ENSP00000389160	9606.ENSP00000417142	0.997
331	NDUFA11	NDUFV1	9606.ENSP00000389160	9606.ENSP00000497587	0.998
332	NDUFB8	NDUFA11	9606.ENSP00000299166	9606.ENSP00000389160	0.998
333	NDUFS2	NDUFA11	9606.ENSP00000356972	9606.ENSP00000389160	0.997
334	NDUFB11	NDUFA11	9606.ENSP00000276062	9606.ENSP00000389160	0.997
335	NDUFS3	NDUFA11	9606.ENSP00000263774	9606.ENSP00000389160	0.997
336	NDUFC2	NDUFA13	9606.ENSP00000281031	9606.ENSP00000423673	0.997
337	NDUFA9	ND3	9606.ENSP00000266544	9606.ENSP00000355206	0.998
338	NDUFA9	ND1	9606.ENSP00000266544	9606.ENSP00000354687	0.997
339	NDUFA9	ND4	9606.ENSP00000266544	9606.ENSP00000354961	0.996
340	NDUFB4	NDUFC2	9606.ENSP00000184266	9606.ENSP00000281031	0.997
341	NDUFC2	NDUFV1	9606.ENSP00000281031	9606.ENSP00000497587	0.997
342	NDUFA9	NDUFA1	9606.ENSP00000266544	9606.ENSP00000360492	0.995
343	NDUFC2	NDUFV2	9606.ENSP00000281031	9606.ENSP00000327268	0.995
344	NDUFS7	NDUFC2	9606.ENSP00000233627	9606.ENSP00000281031	0.996
345	NDUFB9	NDUFC2	9606.ENSP00000276689	9606.ENSP00000281031	0.995
346	NDUFC2	ND5	9606.ENSP00000281031	9606.ENSP00000354813	0.996
347	NDUFC2	NDUFB8	9606.ENSP00000281031	9606.ENSP00000299166	0.996
348	NDUFC2	NDUFA1	9606.ENSP00000281031	9606.ENSP00000360492	0.994
349	NDUFA9	ND2	9606.ENSP00000266544	9606.ENSP00000355046	0.993
350	NDUFS3	NDUFC2	9606.ENSP00000263774	9606.ENSP00000281031	0.993
351	NDUFC2	NDUFS2	9606.ENSP00000281031	9606.ENSP00000356972	0.994
352	NDUFC2	NDUFA5	9606.ENSP00000281031	9606.ENSP00000417142	0.992
353	ATP5MG	ATP5PB	9606.ENSP00000300688	9606.ENSP00000358737	0.996
354	ND3	NDUFA11	9606.ENSP00000355206	9606.ENSP00000389160	0.993
355	NDUFC2	ND3	9606.ENSP00000281031	9606.ENSP00000355206	0.994
356	NDUFB9	NDUFA11	9606.ENSP00000276689	9606.ENSP00000389160	0.996
357	NDUFB10	NDUFA11	9606.ENSP00000268668	9606.ENSP00000389160	0.991
358	ATP5MG	ATP5ME	9606.ENSP00000300688	9606.ENSP00000306003	0.993
359	ND1	NDUFA11	9606.ENSP00000354687	9606.ENSP00000389160	0.989
360	NDUFA11	NDUFA13	9606.ENSP00000389160	9606.ENSP00000423673	0.993
361	NDUFC2	ND1	9606.ENSP00000281031	9606.ENSP00000354687	0.989
362	NDUFA1	NDUFA11	9606.ENSP00000360492	9606.ENSP00000389160	0.992
363	ATP5PO	ATP5ME	9606.ENSP00000290299	9606.ENSP00000306003	0.99
364	ATP5F1B	ATP5MG	9606.ENSP00000262030	9606.ENSP00000300688	0.988
365	ATP5F1B	ATP5PO	9606.ENSP00000262030	9606.ENSP00000290299	0.995
366	ATP5PO	ATP5PD	9606.ENSP00000290299	9606.ENSP00000301587	0.997
367	NDUFA9	NDUFB2	9606.ENSP00000266544	9606.ENSP00000419087	0.988
368	NDUFA11	NDUFB2	9606.ENSP00000389160	9606.ENSP00000419087	0.988
369	NDUFC2	NDUFB2	9606.ENSP00000281031	9606.ENSP00000419087	0.99
370	ATP5PO	ATP5PB	9606.ENSP00000290299	9606.ENSP00000358737	0.995
371	ATP5MG	ATP5PD	9606.ENSP00000300688	9606.ENSP00000301587	0.987
372	ATP5MG	ATP5F1A	9606.ENSP00000300688	9606.ENSP00000381736	0.985
373	ATP5MG	ATP5F1C	9606.ENSP00000300688	9606.ENSP00000349142	0.982
374	ATP5MG	ATP6	9606.ENSP00000300688	9606.ENSP00000354632	0.971
375	ATP5MG	ATP8	9606.ENSP00000300688	9606.ENSP00000355265	0.964
376	ATP5PO	ATP8	9606.ENSP00000290299	9606.ENSP00000355265	0.984
377	DLD	PDHA1	9606.ENSP00000205402	9606.ENSP00000369134	0.998
378	CS	ACLY	9606.ENSP00000342056	9606.ENSP00000466259	0.979
379	TCIRG1	ATP6V0D1	9606.ENSP00000265686	9606.ENSP00000290949	0.99
380	SLC25A6	VDAC1	9606.ENSP00000370808	9606.ENSP00000378487	0.991
381	SLC25A5	VDAC2	9606.ENSP00000360671	9606.ENSP00000361635	0.97
382	SLC25A5	VDAC1	9606.ENSP00000360671	9606.ENSP00000378487	0.975
383	SLC25A5	VDAC3	9606.ENSP00000360671	9606.ENSP00000428845	0.944
384	SLC25A6	VDAC3	9606.ENSP00000370808	9606.ENSP00000428845	0.938
385	VDAC2	SLC25A6	9606.ENSP00000361635	9606.ENSP00000370808	0.985
386	ATP6V0D1	ATP6V0C	9606.ENSP00000290949	9606.ENSP00000329757	0.997
387	ATP6V0D1	ATP6V0B	9606.ENSP00000290949	9606.ENSP00000434729	0.995
388	COX2	COX6C	9606.ENSP00000354876	9606.ENSP00000429707	0.998
389	COX5A	COX6C	9606.ENSP00000317780	9606.ENSP00000429707	0.999
390	COX1	COX6C	9606.ENSP00000354499	9606.ENSP00000429707	0.996
391	COX7C	COX6C	9606.ENSP00000425759	9606.ENSP00000429707	0.999
392	NDUFA9	NDUFA11	9606.ENSP00000266544	9606.ENSP00000389160	0.996
393	NDUFA9	NDUFC2	9606.ENSP00000266544	9606.ENSP00000281031	0.993
394	NDUFC2	NDUFA11	9606.ENSP00000281031	9606.ENSP00000389160	0.992
395	ATP5PO	ATP5MG	9606.ENSP00000290299	9606.ENSP00000300688	0.974
396	TCIRG1	ATP6V0C	9606.ENSP00000265686	9606.ENSP00000329757	0.971
397	TCIRG1	ATP6V0B	9606.ENSP00000265686	9606.ENSP00000434729	0.96
398	ATP6V1E1	ATP5F1B	9606.ENSP00000253413	9606.ENSP00000262030	0.925
399	ATP5F1B	ATP6V0C	9606.ENSP00000262030	9606.ENSP00000329757	0.634
400	ATP6V0C	ATP6V1F	9606.ENSP00000329757	9606.ENSP00000417378	0.999
401	ATP6V1F	ATP6V0B	9606.ENSP00000417378	9606.ENSP00000434729	0.996
402	CYC1	COX1	9606.ENSP00000317159	9606.ENSP00000354499	0.996
403	CYC1	COX2	9606.ENSP00000317159	9606.ENSP00000354876	0.979
404	CYC1	UQCRB	9606.ENSP00000317159	9606.ENSP00000430494	0.999
405	CYC1	UQCRQ	9606.ENSP00000317159	9606.ENSP00000367939	0.999
406	UQCRC2	CYC1	9606.ENSP00000268379	9606.ENSP00000317159	0.997
407	ND4L	ND5	9606.ENSP00000354728	9606.ENSP00000354813	0.999
408	ND1	ND4L	9606.ENSP00000354687	9606.ENSP00000354728	0.999
409	ND4L	ND4	9606.ENSP00000354728	9606.ENSP00000354961	0.999
410	PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0.999
411	PIK3CG	PIK3R1	9606.ENSP00000419260	9606.ENSP00000428056	0.996
412	CCT6A	CCT8	9606.ENSP00000275603	9606.ENSP00000286788	0.999
413	MCM4	MCM7	9606.ENSP00000262105	9606.ENSP00000307288	0.999
414	TAF10	TAF6	9606.ENSP00000299424	9606.ENSP00000399982	0.999
415	SF3B2	SF3B5	9606.ENSP00000318861	9606.ENSP00000356541	0.999
416	EFTUD2	PRPF8	9606.ENSP00000392094	9606.ENSP00000460348	0.999
417	SNRNP200	PRPF8	9606.ENSP00000317123	9606.ENSP00000460348	0.999
418	RPS27A	UBA52	9606.ENSP00000272317	9606.ENSP00000388107	0.999
419	SRP68	SRP72	9606.ENSP00000312066	9606.ENSP00000495128	0.999
420	SF3A1	SF3A3	9606.ENSP00000215793	9606.ENSP00000362110	0.999
421	SF3A1	SF3A2	9606.ENSP00000215793	9606.ENSP00000221494	0.999
422	NFYC	NFYA	9606.ENSP00000312617	9606.ENSP00000345702	0.999
423	MCM5	MCM2	9606.ENSP00000216122	9606.ENSP00000265056	0.999
424	MCM5	MCM3	9606.ENSP00000216122	9606.ENSP00000480987	0.999
425	LSM7	LSM4	9606.ENSP00000252622	9606.ENSP00000469468	0.999
426	SNRPF	SNRPE	9606.ENSP00000266735	9606.ENSP00000400591	0.999
427	MCM6	MCM2	9606.ENSP00000264156	9606.ENSP00000265056	0.999
428	PFDN1	PFDN2	9606.ENSP00000261813	9606.ENSP00000356989	0.999
429	PFDN1	PFDN5	9606.ENSP00000261813	9606.ENSP00000447942	0.999
430	MCM4	MCM6	9606.ENSP00000262105	9606.ENSP00000264156	0.999
431	PSMB1	PSMA5	9606.ENSP00000262193	9606.ENSP00000271308	0.999
432	PSMB1	PSMB4	9606.ENSP00000262193	9606.ENSP00000290541	0.999
433	ACTR2	ARPC4	9606.ENSP00000367220	9606.ENSP00000388169	0.999
434	MCM7	MCM3	9606.ENSP00000307288	9606.ENSP00000480987	0.999
435	ARPC3	ACTR2	9606.ENSP00000228825	9606.ENSP00000367220	0.999
436	RPN1	DDOST	9606.ENSP00000296255	9606.ENSP00000399457	0.999
437	EIF3D	EIF3E	9606.ENSP00000216190	9606.ENSP00000220849	0.999
438	EIF3G	EIF3I	9606.ENSP00000253108	9606.ENSP00000362688	0.999
439	POLR2G	POLR2B	9606.ENSP00000301788	9606.ENSP00000370625	0.999
440	PSMA4	PSMB3	9606.ENSP00000044462	9606.ENSP00000483688	0.999
441	TSNAX	TSN	9606.ENSP00000355599	9606.ENSP00000374332	0.999
442	RPN2	DDOST	9606.ENSP00000237530	9606.ENSP00000399457	0.999
443	NOP10	DKC1	9606.ENSP00000332198	9606.ENSP00000358563	0.999
444	PFDN2	PFDN5	9606.ENSP00000356989	9606.ENSP00000447942	0.999
445	VPS35	VPS29	9606.ENSP00000299138	9606.ENSP00000480853	0.999
446	RFC2	RFC1	9606.ENSP00000055077	9606.ENSP00000371321	0.999
447	CNOT2	CNOT3	9606.ENSP00000229195	9606.ENSP00000351159	0.999
448	TSG101	VPS28	9606.ENSP00000251968	9606.ENSP00000366565	0.999
449	SNRPF	SNRPD2	9606.ENSP00000266735	9606.ENSP00000342374	0.999
450	PSMA3	PSMB4	9606.ENSP00000216455	9606.ENSP00000290541	0.999
451	DAD1	DDOST	9606.ENSP00000250498	9606.ENSP00000399457	0.999
452	EIF2B1	EIF2B5	9606.ENSP00000416250	9606.ENSP00000497160	0.999
453	EIF3B	EIF3I	9606.ENSP00000354125	9606.ENSP00000362688	0.999
454	EIF3B	EIF3A	9606.ENSP00000354125	9606.ENSP00000358140	0.999
455	TAF10	SUPT3H	9606.ENSP00000299424	9606.ENSP00000360515	0.999
456	MAD2L2	REV3L	9606.ENSP00000235310	9606.ENSP00000351697	0.999
457	SF3B3	SF3B5	9606.ENSP00000305790	9606.ENSP00000356541	0.999
458	RPLP1	RPLP2	9606.ENSP00000346037	9606.ENSP00000431240	0.999
459	NUP107	NUP98	9606.ENSP00000229179	9606.ENSP00000316032	0.999
460	SNRPD1	SNRPD2	9606.ENSP00000300413	9606.ENSP00000342374	0.999
461	SUPT4H1	SUPT5H	9606.ENSP00000225504	9606.ENSP00000470252	0.999
462	RPN2	RPN1	9606.ENSP00000237530	9606.ENSP00000296255	0.999
463	PAF1	RTF1	9606.ENSP00000221265	9606.ENSP00000374280	0.998
464	TERC	DKC1	9606.ENSP00000226796	9606.ENSP00000358563	0.999
465	SF3B2	SF3A3	9606.ENSP00000318861	9606.ENSP00000362110	0.999
466	POLR2C	POLR2B	9606.ENSP00000219252	9606.ENSP00000370625	0.999
467	RBM22	SNW1	9606.ENSP00000199814	9606.ENSP00000451129	0.999
468	SNRPD1	SF3A3	9606.ENSP00000300413	9606.ENSP00000362110	0.999
469	RPSA	RPS17	9606.ENSP00000389351	9606.ENSP00000498019	0.998
470	RPS9	FAU	9606.ENSP00000375632	9606.ENSP00000431822	0.998
471	SF3B3	SF3B2	9606.ENSP00000305790	9606.ENSP00000318861	0.999
472	RPS11	RPS8	9606.ENSP00000270625	9606.ENSP00000379888	0.999
473	RPS11	RPS13	9606.ENSP00000270625	9606.ENSP00000435777	0.998
474	RPS11	RPS23	9606.ENSP00000270625	9606.ENSP00000296674	0.998
475	RPS18	RPS15	9606.ENSP00000393241	9606.ENSP00000466010	0.998
476	RPS3A	RPS26	9606.ENSP00000346050	9606.ENSP00000348849	0.999
477	RPS2	RPS9	9606.ENSP00000341885	9606.ENSP00000375632	0.999
478	SNRPD2	PRPF8	9606.ENSP00000342374	9606.ENSP00000460348	0.998
479	SART1	PRPF8	9606.ENSP00000310448	9606.ENSP00000460348	0.999
480	RPS3	RPS20	9606.ENSP00000278572	9606.ENSP00000429374	0.998
481	SF3B3	SF3A3	9606.ENSP00000305790	9606.ENSP00000362110	0.999
482	SNRPD3	SNRPA1	9606.ENSP00000215829	9606.ENSP00000254193	0.999
483	RPS3A	RPS14	9606.ENSP00000346050	9606.ENSP00000385958	0.998
484	RPS16	RPS19	9606.ENSP00000367806	9606.ENSP00000470972	0.998
485	RPS16	RPS20	9606.ENSP00000367806	9606.ENSP00000429374	0.999
486	RPS2	RPS17	9606.ENSP00000341885	9606.ENSP00000498019	0.998
487	RPS2	RPSA	9606.ENSP00000341885	9606.ENSP00000389351	0.998
488	RPS26	RPS14	9606.ENSP00000348849	9606.ENSP00000385958	0.999
489	RPS3	RPS2	9606.ENSP00000278572	9606.ENSP00000341885	0.999
490	RPS3	RPS17	9606.ENSP00000278572	9606.ENSP00000498019	0.998
491	MAGOH	RBM8A	9606.ENSP00000360525	9606.ENSP00000463058	0.999
492	PSMA2	PSMA7	9606.ENSP00000223321	9606.ENSP00000359910	0.999
493	PSMA2	PSMB7	9606.ENSP00000223321	9606.ENSP00000259457	0.998
494	VPS26A	VPS35	9606.ENSP00000263559	9606.ENSP00000299138	0.999
495	POLR2A	POLR2E	9606.ENSP00000461879	9606.ENSP00000478303	0.999
496	PSMB7	PSMB1	9606.ENSP00000259457	9606.ENSP00000262193	0.999
497	PSMB7	PSMB3	9606.ENSP00000259457	9606.ENSP00000483688	0.998
498	PSMB7	PSMA6	9606.ENSP00000259457	9606.ENSP00000261479	0.999
499	PSMB7	PSMB4	9606.ENSP00000259457	9606.ENSP00000290541	0.999
500	UFD1	NPLOC4	9606.ENSP00000263202	9606.ENSP00000331487	0.999
501	PSMA6	PSMB6	9606.ENSP00000261479	9606.ENSP00000270586	0.999
502	COPS2	COPS6	9606.ENSP00000299259	9606.ENSP00000304102	0.999
503	POLR2B	POLR2E	9606.ENSP00000370625	9606.ENSP00000478303	0.999
504	POLR2C	POLR2E	9606.ENSP00000219252	9606.ENSP00000478303	0.999
505	POLR2C	POLR2G	9606.ENSP00000219252	9606.ENSP00000301788	0.999
506	MCM2	MCM7	9606.ENSP00000265056	9606.ENSP00000307288	0.999
507	POLR2G	POLR2A	9606.ENSP00000301788	9606.ENSP00000461879	0.999
508	PSMA4	PSMA7	9606.ENSP00000044462	9606.ENSP00000359910	0.998
509	PRPF6	SNRNP200	9606.ENSP00000266079	9606.ENSP00000317123	0.999
510	NUP98	SEC13	9606.ENSP00000316032	9606.ENSP00000373312	0.999
511	RPN2	DAD1	9606.ENSP00000237530	9606.ENSP00000250498	0.999
512	RPS2	RPS3A	9606.ENSP00000341885	9606.ENSP00000346050	0.999
513	RAD21	SMC3	9606.ENSP00000297338	9606.ENSP00000354720	0.999
514	CPSF4	CPSF1	9606.ENSP00000292476	9606.ENSP00000484669	0.999
515	PRPF3	PRPF8	9606.ENSP00000315379	9606.ENSP00000460348	0.999
516	PSMA5	PSMA7	9606.ENSP00000271308	9606.ENSP00000359910	0.998
517	RPS18	RPS25	9606.ENSP00000393241	9606.ENSP00000435096	0.999
518	MCM5	MCM7	9606.ENSP00000216122	9606.ENSP00000307288	0.999
519	SNRPD1	PRPF8	9606.ENSP00000300413	9606.ENSP00000460348	0.998
520	CNOT1	CNOT7	9606.ENSP00000320949	9606.ENSP00000355279	0.999
521	EIF3E	EIF3F	9606.ENSP00000220849	9606.ENSP00000431800	0.999
522	ANAPC5	CDC16	9606.ENSP00000261819	9606.ENSP00000348554	0.999
523	EIF3F	EIF3M	9606.ENSP00000431800	9606.ENSP00000436049	0.999
524	PSMB4	PSMA1	9606.ENSP00000290541	9606.ENSP00000414359	0.999
525	RPS6	RPS24	9606.ENSP00000369757	9606.ENSP00000414321	0.999
526	MCM4	MCM2	9606.ENSP00000262105	9606.ENSP00000265056	0.999
527	RPS3	RPS29	9606.ENSP00000278572	9606.ENSP00000379339	0.998
528	RPS9	RPS24	9606.ENSP00000375632	9606.ENSP00000414321	0.998
529	PRPF31	PRPF8	9606.ENSP00000324122	9606.ENSP00000460348	0.999
530	RPS14	RPS5	9606.ENSP00000385958	9606.ENSP00000472985	0.998
531	SRP19	SRP54	9606.ENSP00000424870	9606.ENSP00000451818	0.999
532	EIF3C	EIF3A	9606.ENSP00000332604	9606.ENSP00000358140	0.999
533	RPS21	RPSA	9606.ENSP00000345957	9606.ENSP00000389351	0.998
534	ARPC2	ARPC4	9606.ENSP00000295685	9606.ENSP00000388169	0.999
535	RPS16	RPS5	9606.ENSP00000367806	9606.ENSP00000472985	0.999
536	POLR2C	POLR2A	9606.ENSP00000219252	9606.ENSP00000461879	0.999
537	SF3A2	SF3A3	9606.ENSP00000221494	9606.ENSP00000362110	0.999
538	RPS13	RPS7	9606.ENSP00000435777	9606.ENSP00000495273	0.998
539	MCM2	MCM3	9606.ENSP00000265056	9606.ENSP00000480987	0.998
540	SYF2	XAB2	9606.ENSP00000236273	9606.ENSP00000351137	0.999
541	UBA2	SAE1	9606.ENSP00000246548	9606.ENSP00000270225	0.999
542	PLRG1	PRPF8	9606.ENSP00000424417	9606.ENSP00000460348	0.998
543	SNW1	PRPF8	9606.ENSP00000451129	9606.ENSP00000460348	0.998
544	MCM6	MCM3	9606.ENSP00000264156	9606.ENSP00000480987	0.999
545	MCM6	MCM7	9606.ENSP00000264156	9606.ENSP00000307288	0.999
546	RPS12	RPS27A	9606.ENSP00000230050	9606.ENSP00000272317	0.998
547	GANAB	PRKCSH	9606.ENSP00000340466	9606.ENSP00000466134	0.999
548	XAB2	SNW1	9606.ENSP00000351137	9606.ENSP00000451129	0.998
549	PPP2R1A	PPP2CA	9606.ENSP00000324804	9606.ENSP00000418447	0.999
550	PSMA2	PSMA5	9606.ENSP00000223321	9606.ENSP00000271308	0.999
551	PSMA2	PSMB3	9606.ENSP00000223321	9606.ENSP00000483688	0.999
552	PSMA2	PSMA6	9606.ENSP00000223321	9606.ENSP00000261479	0.999
553	PSMA2	PSMA1	9606.ENSP00000223321	9606.ENSP00000414359	0.998
554	ARPC4	ARPC1B	9606.ENSP00000388169	9606.ENSP00000389631	0.998
555	PSMB7	PSMB6	9606.ENSP00000259457	9606.ENSP00000270586	0.999
556	RPS3A	RPS17	9606.ENSP00000346050	9606.ENSP00000498019	0.998
557	ARPC3	ARPC4	9606.ENSP00000228825	9606.ENSP00000388169	0.998
558	TAF7	TAF1	9606.ENSP00000312709	9606.ENSP00000406549	0.999
559	EIF3H	EIF3M	9606.ENSP00000429931	9606.ENSP00000436049	0.999
560	SMC1A	SMC3	9606.ENSP00000323421	9606.ENSP00000354720	0.999
561	EIF3G	EIF3B	9606.ENSP00000253108	9606.ENSP00000354125	0.999
562	STT3B	DDOST	9606.ENSP00000295770	9606.ENSP00000399457	0.999
563	EIF3A	EIF3M	9606.ENSP00000358140	9606.ENSP00000436049	0.999
564	ARPC5L	ARPC4	9606.ENSP00000345361	9606.ENSP00000388169	0.998
565	PSMA4	PSMA2	9606.ENSP00000044462	9606.ENSP00000223321	0.999
566	STT3A	DDOST	9606.ENSP00000376472	9606.ENSP00000399457	0.999
567	RICTOR	MTOR	9606.ENSP00000296782	9606.ENSP00000354558	0.999
568	RAD21	SMC1A	9606.ENSP00000297338	9606.ENSP00000323421	0.999
569	RPS28	RPS5	9606.ENSP00000472469	9606.ENSP00000472985	0.998
570	PSMA3	PSMA2	9606.ENSP00000216455	9606.ENSP00000223321	0.998
571	RPA1	RPA2	9606.ENSP00000254719	9606.ENSP00000363017	0.999
572	ARPC5	ARPC4	9606.ENSP00000294742	9606.ENSP00000388169	0.998
573	ARPC5	ACTR2	9606.ENSP00000294742	9606.ENSP00000367220	0.999
574	EXOSC10	EXOSC9	9606.ENSP00000366135	9606.ENSP00000368984	0.999
575	TAF6	TAF1	9606.ENSP00000399982	9606.ENSP00000406549	0.999
576	CCT7	CCT6A	9606.ENSP00000258091	9606.ENSP00000275603	0.999
577	MCM4	MCM3	9606.ENSP00000262105	9606.ENSP00000480987	0.999
578	PPP2R1A	PPP2R5C	9606.ENSP00000324804	9606.ENSP00000412324	0.999
579	PSMB6	PSMB4	9606.ENSP00000270586	9606.ENSP00000290541	0.999
580	SNRPD3	SNRPB	9606.ENSP00000215829	9606.ENSP00000412566	0.999
581	STAG2	RAD21	9606.ENSP00000218089	9606.ENSP00000297338	0.999
582	RPS21	RPS3A	9606.ENSP00000345957	9606.ENSP00000346050	0.998
583	VCP	NSFL1C	9606.ENSP00000351777	9606.ENSP00000418529	0.998
584	PPP2R5A	PPP2R1A	9606.ENSP00000261461	9606.ENSP00000324804	0.999
585	RPS25	RPS5	9606.ENSP00000435096	9606.ENSP00000472985	0.998
586	EIF2S3	EIF2S1	9606.ENSP00000253039	9606.ENSP00000256383	0.999
587	PRPF19	PLRG1	9606.ENSP00000227524	9606.ENSP00000424417	0.999
588	POLR2B	POLR2A	9606.ENSP00000370625	9606.ENSP00000461879	0.999
589	MCM5	MCM6	9606.ENSP00000216122	9606.ENSP00000264156	0.999
590	MAPKAP1	RICTOR	9606.ENSP00000265960	9606.ENSP00000296782	0.999
591	EIF3G	EIF3A	9606.ENSP00000253108	9606.ENSP00000358140	0.998
592	EIF3A	EIF3I	9606.ENSP00000358140	9606.ENSP00000362688	0.998
593	TARBP2	DICER1	9606.ENSP00000266987	9606.ENSP00000437256	0.999
594	ARPC5L	ARPC1B	9606.ENSP00000345361	9606.ENSP00000389631	0.999
595	RPS2	RPS21	9606.ENSP00000341885	9606.ENSP00000345957	0.997
596	EIF3E	EIF3C	9606.ENSP00000220849	9606.ENSP00000332604	0.999
597	EIF3E	EIF3K	9606.ENSP00000220849	9606.ENSP00000248342	0.999
598	EIF3K	EIF3L	9606.ENSP00000248342	9606.ENSP00000499067	0.999
599	PSMA3	PSMB1	9606.ENSP00000216455	9606.ENSP00000262193	0.999
600	RPS29	RPS15	9606.ENSP00000379339	9606.ENSP00000466010	0.998
601	ARPC5	ARPC1B	9606.ENSP00000294742	9606.ENSP00000389631	0.999
602	CCT6A	TCP1	9606.ENSP00000275603	9606.ENSP00000317334	0.999
603	EIF3J	EIF3A	9606.ENSP00000261868	9606.ENSP00000358140	0.998
604	RPS23	FAU	9606.ENSP00000296674	9606.ENSP00000431822	0.998
605	NPLOC4	VCP	9606.ENSP00000331487	9606.ENSP00000351777	0.999
606	PSMA5	PSMB3	9606.ENSP00000271308	9606.ENSP00000483688	0.999
607	PSMA5	PSMB4	9606.ENSP00000271308	9606.ENSP00000290541	0.998
608	SNRPD3	EFTUD2	9606.ENSP00000215829	9606.ENSP00000392094	0.997
609	EIF2S1	EIF2B1	9606.ENSP00000256383	9606.ENSP00000416250	0.998
610	SUZ12	EZH2	9606.ENSP00000316578	9606.ENSP00000320147	0.999
611	AP1G1	AP1M1	9606.ENSP00000377148	9606.ENSP00000388996	0.999
612	PPP2R5A	PPP2CA	9606.ENSP00000261461	9606.ENSP00000418447	0.998
613	PPP2R5C	PPP2CA	9606.ENSP00000412324	9606.ENSP00000418447	0.999
614	AP1B1	AP1M1	9606.ENSP00000350199	9606.ENSP00000388996	0.998
615	AP1B1	AP1G1	9606.ENSP00000350199	9606.ENSP00000377148	0.998
616	MCM5	MCM4	9606.ENSP00000216122	9606.ENSP00000262105	0.999
617	SMARCC1	SMARCB1	9606.ENSP00000254480	9606.ENSP00000340883	0.999
618	EIF3D	EIF3C	9606.ENSP00000216190	9606.ENSP00000332604	0.999
619	EIF3H	EIF3F	9606.ENSP00000429931	9606.ENSP00000431800	0.999
620	SMARCB1	SMARCC2	9606.ENSP00000340883	9606.ENSP00000449396	0.999
621	COPS3	COPS2	9606.ENSP00000268717	9606.ENSP00000299259	0.999
622	COPS3	GPS1	9606.ENSP00000268717	9606.ENSP00000376167	0.998
623	MED17	MED14	9606.ENSP00000251871	9606.ENSP00000323720	0.999
624	CDC16	CDC27	9606.ENSP00000348554	9606.ENSP00000434614	0.999
625	SNRPA1	SNRPF	9606.ENSP00000254193	9606.ENSP00000266735	0.997
626	PLRG1	SNW1	9606.ENSP00000424417	9606.ENSP00000451129	0.999
627	PSMA3	PSMB6	9606.ENSP00000216455	9606.ENSP00000270586	0.998
628	PSMA3	PSMB3	9606.ENSP00000216455	9606.ENSP00000483688	0.999
629	XAB2	PLRG1	9606.ENSP00000351137	9606.ENSP00000424417	0.997
630	TERC	NOP10	9606.ENSP00000226796	9606.ENSP00000332198	0.999
631	SUPT16H	SSRP1	9606.ENSP00000216297	9606.ENSP00000278412	0.999
632	HBA2	HBB	9606.ENSP00000251595	9606.ENSP00000494175	0.999
633	ACTR2	ARPC1B	9606.ENSP00000367220	9606.ENSP00000389631	0.999
634	PRPF31	SNU13	9606.ENSP00000324122	9606.ENSP00000383949	0.999
635	SNRPD3	SNRPD2	9606.ENSP00000215829	9606.ENSP00000342374	0.999
636	ACTR3	ARPC4	9606.ENSP00000263238	9606.ENSP00000388169	0.998
637	ACTR3	ACTR2	9606.ENSP00000263238	9606.ENSP00000367220	0.999
638	ACTR3	ARPC1B	9606.ENSP00000263238	9606.ENSP00000389631	0.999
639	ARPC3	ACTR3	9606.ENSP00000228825	9606.ENSP00000263238	0.999
640	EIF3A	EIF3H	9606.ENSP00000358140	9606.ENSP00000429931	0.999
641	EIF3A	EIF3F	9606.ENSP00000358140	9606.ENSP00000431800	0.998
642	NUP98	RAE1	9606.ENSP00000316032	9606.ENSP00000379181	0.999
643	RPN2	STT3B	9606.ENSP00000237530	9606.ENSP00000295770	0.999
644	EIF3K	EIF3F	9606.ENSP00000248342	9606.ENSP00000431800	0.999
645	THOC2	DDX39B	9606.ENSP00000245838	9606.ENSP00000416269	0.999
646	PRPF3	SNU13	9606.ENSP00000315379	9606.ENSP00000383949	0.997
647	DAD1	RPN1	9606.ENSP00000250498	9606.ENSP00000296255	0.999
648	NAE1	UBA3	9606.ENSP00000351990	9606.ENSP00000354340	0.999
649	TRRAP	SUPT3H	9606.ENSP00000352925	9606.ENSP00000360515	0.998
650	RPS9	RPS29	9606.ENSP00000375632	9606.ENSP00000379339	0.997
651	NUP54	NUP62	9606.ENSP00000264883	9606.ENSP00000471191	0.999
652	EIF3C	EIF3F	9606.ENSP00000332604	9606.ENSP00000431800	0.999
653	SNRPD3	SNRPF	9606.ENSP00000215829	9606.ENSP00000266735	0.998
654	SNRPD3	SNRPE	9606.ENSP00000215829	9606.ENSP00000400591	0.999
655	UQCRC2	COX7C	9606.ENSP00000268379	9606.ENSP00000425759	0.997
656	SMARCA4	SMARCC2	9606.ENSP00000343896	9606.ENSP00000449396	0.999
657	RPS18	RPS19	9606.ENSP00000393241	9606.ENSP00000470972	0.998
658	PRPF19	XAB2	9606.ENSP00000227524	9606.ENSP00000351137	0.998
659	PRPF19	SNRPA1	9606.ENSP00000227524	9606.ENSP00000254193	0.997
660	ARPC2	ARPC1B	9606.ENSP00000295685	9606.ENSP00000389631	0.999
